2816.45068359;	2.92156863
2816.45068359;	2.31372547
2816.45458984;	2.80392146
2816.45458984;	2.88235283
2816.46289063;	2.47058821
2816.46289063;	2.21568632
2816.46704102;	2.70588231
2816.46704102;	2.70588231
2816.47509766;	2.43137264
2816.47509766;	3.01960778
2816.47900391;	2.88235283
2816.47900391;	2.49019599
2816.48754883;	2.35294127
2816.48754883;	2.98039222
2816.48754883;	2.60784316
2816.49560547;	2.66666675
2816.49560547;	3.13725495
2816.49975586;	2.60784316
2816.49975586;	2.37254906
2816.50781250;	2.47058821
2816.50781250;	2.96078420
2816.51171875;	2.49019599
2816.51171875;	3.01960778
2816.52026367;	3.05882359
2816.52026367;	2.58823538
2816.52441406;	2.43137264
2816.52441406;	2.80392146
2816.53247070;	2.62745094
2816.53247070;	2.17647052
2816.53247070;	2.72549009
2816.54077148;	2.39215684
2816.54077148;	1.92156863
2816.54467773;	1.86274505
2816.54467773;	2.39215684
2816.55297852;	2.03921580
2816.55297852;	2.19607854
2816.55688477;	2.62745094
2816.55688477;	2.17647052
2816.56542969;	1.92156863
2816.56542969;	2.11764717
2816.56982422;	2.00000000
2816.57763672;	2.49019599
2816.57763672;	2.52941179
2816.57763672;	2.05882359
2816.58569336;	1.84313726
2816.58569336;	2.31372547
2816.58959961;	2.27450991
2816.58959961;	2.03921580
2816.59814453;	2.70588231
2816.59814453;	2.47058821
2816.60205078;	2.13725495
2816.60205078;	2.15686274
2816.61010742;	2.82352948
2816.61010742;	2.41176462
2816.61425781;	2.84313726
2816.62255859;	2.54901958
2816.62255859;	2.35294127
2816.62255859;	2.35294127
2816.63061523;	2.52941179
2816.63061523;	2.37254906
2816.63476563;	2.72549009
2816.63476563;	2.74509811
2816.64282227;	2.33333325
2816.64282227;	2.15686274
2816.64721680;	2.29411769
2816.64721680;	2.29411769
2816.65551758;	2.17647052
2816.65551758;	2.64705873
2816.65942383;	2.09803915
2816.66748047;	2.11764717
2816.66748047;	2.84313726
2816.66748047;	2.31372547
2816.67602539;	2.54901958
2816.67602539;	2.94117641
2816.67993164;	2.52941179
2816.67993164;	2.33333325
2816.68823242;	2.56862736
2816.68823242;	2.96078420
2816.69213867;	2.41176462
2816.69213867;	2.82352948
2816.70068359;	2.52941179
2816.70068359;	2.31372547
2816.70849609;	2.31372547
2816.70849609;	2.43137264
2816.71264648;	2.25490189
2816.71264648;	2.72549009
2816.72094727;	2.45098042
2816.72094727;	2.23529410
2816.72485352;	2.07843137
2816.72485352;	2.74509811
2816.73315430;	2.29411769
2816.73315430;	2.50980401
2816.73754883;	2.94117641
2816.73754883;	2.41176462
2816.74536133;	2.13725495
2816.74536133;	2.31372547
2816.75341797;	2.03921580
2816.75341797;	2.58823538
2816.75781250;	2.54901958
2816.75781250;	2.19607854
2816.76586914;	2.05882359
2816.76586914;	2.62745094
2816.77001953;	2.60784316
2816.77001953;	2.39215684
2816.77807617;	3.11764717
2816.77807617;	2.76470590
2816.78247070;	2.45098042
2816.78247070;	2.29411769
2816.79052734;	2.90196085
2816.79052734;	2.45098042
2816.79858398;	2.92156863
2816.79858398;	2.43137264
2816.80273438;	2.27450991
2816.80273438;	2.47058821
2816.81103516;	2.78431368
2816.81103516;	2.29411769
2816.81518555;	2.76470590
2816.81518555;	2.72549009
2816.82324219;	2.23529410
2816.82324219;	2.00000000
2816.82739258;	2.43137264
2816.82739258;	2.41176462
2816.83691406;	2.05882359
2816.83691406;	2.62745094
2816.83691406;	2.27450991
2816.84375000;	1.96078432
2816.84375000;	1.88235295
2816.84790039;	2.56862736
2816.84790039;	2.15686274
2816.85595703;	2.31372547
2816.85595703;	2.76470590
2816.86010742;	2.33333325
2816.86010742;	2.09803915
2816.86840820;	2.39215684
2816.86840820;	2.76470590
2816.87280273;	2.21568632
2816.87280273;	2.82352948
2816.88061523;	2.78431368
2816.88061523;	2.21568632
2816.88061523;	2.01960778
2816.88891602;	2.50980401
2816.88891602;	2.29411769
2816.89306641;	2.05882359
2816.89306641;	2.68627453
2816.90112305;	2.35294127
2816.90112305;	2.00000000
2816.90527344;	2.00000000
2816.90527344;	2.54901958
2816.91333008;	2.11764717
2816.91333008;	2.29411769
2816.91772461;	2.70588231
2816.91772461;	2.11764717
2816.92578125;	1.94117641
2816.92578125;	2.23529410
2816.92578125;	2.52941179
2816.93383789;	1.98039210
2816.93383789;	2.50980401
2816.93798828;	2.41176462
2816.93798828;	2.11764717
2816.94628906;	1.82352936
2816.94628906;	2.33333325
2816.95043945;	2.25490189
2816.95043945;	2.05882359
2816.95849609;	2.66666675
2816.95849609;	2.35294127
2816.96240234;	2.03921580
2816.96240234;	2.00000000
2816.97094727;	2.58823538
2816.97094727;	2.05882359
2816.97094727;	2.27450991
2816.97900391;	2.62745094
2816.97900391;	2.00000000
2816.98315430;	1.98039210
2816.98315430;	2.17647052
2816.99121094;	2.50980401
2816.99121094;	2.09803915
2816.99560547;	2.62745094
2816.99560547;	2.64705873
2817.00366211;	2.25490189
2817.00366211;	2.00000000
2817.00756836;	2.41176462
2817.01586914;	2.17647052
